# TIMESTAMP	THROUGHPUT
1.24	0.000000
1.25	0.000000
1.26	0.000000
1.27	0.000000
1.28	0.000000
1.29	0.000000
1.30	0.000000
1.31	0.000000
1.32	0.000000
1.33	0.000000
1.34	0.000000
1.35	0.000000
1.36	0.000000
1.37	0.000000
1.38	0.000000
1.39	0.000000
1.40	0.000000
1.41	0.000000
1.42	0.000000
1.43	0.000000
1.44	0.000000
1.45	0.000000
1.46	0.000000
1.47	0.000000
1.48	0.000000
1.49	0.000000
1.50	0.000000
1.51	0.000000
1.52	0.000000
1.53	0.000000
1.54	0.000000
1.55	1.040800
1.56	0.000000
1.57	0.000000
1.58	0.000000
1.59	0.000000
1.60	0.000000
1.61	0.000000
1.62	0.000000
1.63	0.000000
1.64	0.000000
1.65	0.000000
1.66	0.000000
1.67	0.000000
1.68	0.000000
1.69	0.000000
1.70	0.000000
1.71	0.000000
1.72	0.000000
1.73	0.000000
1.74	0.000000
1.75	0.000000
1.76	0.000000
1.77	0.000000
1.78	0.000000
1.79	0.000000
1.80	0.000000
1.81	0.000000
1.82	0.000000
1.83	0.000000
1.84	0.000000
1.85	0.000000
1.86	0.000000
1.87	0.000000
1.88	0.000000
1.89	0.000000
1.90	0.000000
1.91	0.000000
1.92	0.000000
1.93	0.000000
1.94	0.000000
1.95	0.000000
1.96	0.000000
1.97	0.000000
1.98	0.000000
1.99	0.000000
2.00	0.000000
2.01	0.000000
2.02	0.000000
2.03	0.000000
2.04	0.000000
2.05	0.000000
2.06	0.000000
2.07	0.000000
2.08	0.000000
2.09	0.000000
2.10	0.000000
2.11	0.000000
2.12	0.000000
2.13	0.000000
2.14	0.000000
2.15	0.000000
2.16	0.000000
2.17	0.000000
2.18	0.000000
2.19	0.000000
2.20	0.000000
2.21	0.000000
2.22	0.000000
2.23	0.000000
2.24	0.000000
2.25	0.000000
2.26	0.000000
2.27	0.000000
2.28	0.000000
2.29	0.000000
2.30	0.000000
2.31	0.000000
2.32	0.000000
2.33	0.000000
2.34	0.000000
2.35	0.000000
2.36	0.000000
2.37	0.000000
2.38	0.000000
2.39	0.000000
2.40	0.000000
2.41	0.000000
2.42	0.000000
2.43	0.000000
2.44	0.000000
2.45	0.000000
2.46	0.000000
2.47	0.000000
2.48	0.000000
2.49	0.000000
2.50	0.000000
2.51	0.000000
2.52	0.000000
2.53	0.000000
2.54	0.000000
2.55	0.000000
2.56	1.040800
2.57	0.000000
2.58	0.000000
2.59	0.000000
2.60	0.000000
2.61	0.000000
2.62	0.000000
2.63	0.000000
2.64	0.000000
2.65	0.000000
2.66	0.000000
2.67	0.000000
2.68	0.000000
2.69	0.000000
2.70	0.000000
2.71	0.000000
2.72	0.000000
2.73	0.000000
2.74	0.000000
2.75	0.000000
2.76	0.000000
2.77	0.000000
2.78	0.000000
2.79	0.000000
2.80	0.000000
2.81	0.000000
2.82	0.000000
2.83	0.000000
2.84	0.000000
2.85	0.000000
2.86	0.000000
2.87	0.000000
2.88	0.000000
2.89	0.000000
2.90	0.000000
2.91	0.000000
2.92	0.000000
2.93	0.000000
2.94	0.000000
2.95	0.000000
2.96	0.000000
2.97	0.000000
2.98	0.000000
2.99	0.000000
3.00	0.000000
3.01	0.000000
3.02	0.000000
3.03	0.000000
3.04	0.000000
3.05	0.000000
3.06	0.000000
3.07	0.000000
3.08	0.000000
3.09	0.000000
3.10	0.000000
3.11	0.000000
3.12	0.000000
3.13	0.000000
3.14	0.000000
3.15	0.000000
3.16	0.000000
3.17	0.000000
3.18	0.000000
3.19	0.000000
3.20	0.000000
3.21	0.000000
3.22	0.000000
3.23	0.000000
3.24	0.000000
3.25	0.000000
3.26	0.000000
3.27	0.000000
3.28	0.000000
3.29	0.000000
3.30	0.000000
3.31	0.000000
3.32	0.000000
3.33	0.000000
3.34	0.000000
3.35	0.000000
3.36	0.000000
3.37	0.000000
3.38	0.000000
3.39	0.000000
3.40	0.000000
3.41	0.000000
3.42	0.000000
3.43	0.000000
3.44	0.000000
3.45	0.000000
3.46	0.000000
3.47	0.000000
3.48	0.000000
3.49	0.000000
3.50	0.000000
3.51	0.000000
3.52	0.000000
3.53	0.000000
3.54	0.000000
3.55	0.000000
3.56	0.000000
3.57	1.040800
3.58	0.000000
3.59	0.000000
3.60	0.000000
3.61	0.000000
3.62	0.000000
3.63	0.000000
3.64	0.000000
3.65	0.000000
3.66	0.000000
3.67	0.000000
3.68	0.000000
3.69	0.000000
3.70	0.000000
3.71	0.000000
3.72	0.000000
3.73	0.000000
3.74	0.000000
3.75	0.000000
3.76	0.000000
3.77	0.000000
3.78	0.000000
3.79	0.000000
3.80	0.000000
3.81	0.000000
3.82	0.000000
3.83	0.000000
3.84	0.000000
3.85	0.000000
3.86	0.000000
3.87	0.000000
3.88	0.000000
3.89	0.000000
3.90	0.000000
3.91	0.000000
3.92	0.000000
3.93	0.000000
3.94	0.000000
3.95	0.000000
3.96	0.000000
3.97	0.000000
3.98	0.000000
3.99	0.000000
4.00	0.000000
4.01	0.000000
4.02	0.000000
4.03	0.000000
4.04	0.000000
4.05	0.000000
4.06	0.000000
4.07	0.000000
4.08	0.000000
4.09	0.000000
4.10	0.000000
4.11	0.000000
4.12	0.000000
4.13	0.000000
4.14	0.000000
4.15	0.000000
4.16	0.000000
4.17	0.000000
4.18	0.000000
4.19	0.000000
4.20	0.000000
4.21	0.000000
4.22	0.000000
4.23	0.000000
4.24	0.000000
4.25	0.000000
4.26	0.000000
4.27	0.000000
4.28	0.000000
4.29	0.000000
4.30	0.000000
4.31	0.000000
4.32	0.000000
4.33	0.000000
4.34	0.000000
4.35	0.000000
4.36	0.000000
4.37	0.000000
4.38	0.000000
4.39	0.000000
4.40	0.000000
4.41	0.000000
4.42	0.000000
4.43	0.000000
4.44	0.000000
4.45	0.000000
4.46	0.000000
4.47	0.171200
4.48	1.383200
4.49	4.420000
4.50	4.505600
4.51	4.420000
4.52	3.721600
4.53	4.848000
4.54	3.636000
4.55	4.848000
4.56	3.636000
4.57	4.848000
4.58	4.676800
4.59	3.721600
4.60	4.505600
4.61	4.420000
4.62	3.464800
4.63	4.505600
4.64	4.420000
4.65	3.464800
4.66	4.505600
4.67	3.379200
4.68	4.505600
4.69	4.420000
4.70	3.464800
4.71	4.505600
4.72	4.505600
4.73	4.420000
4.74	3.464800
4.75	4.420000
4.76	3.464800
4.77	4.505600
4.78	4.420000
4.79	3.464800
4.80	4.505600
4.81	4.505600
4.82	3.379200
4.83	4.505600
4.84	4.420000
4.85	3.464800
4.86	4.505600
4.87	4.420000
4.88	3.464800
4.89	4.505600
4.90	4.420000
4.91	3.464800
4.92	4.505600
4.93	4.420000
4.94	3.464800
4.95	3.379200
4.96	4.505600
4.97	4.420000
4.98	3.464800
4.99	4.505600
5.00	3.379200
5.01	4.505600
5.02	4.420000
5.03	4.505600
5.04	3.464800
5.05	4.505600
5.06	4.420000
5.07	3.464800
5.08	4.505600
5.09	3.379200
5.10	4.505600
5.11	4.420000
5.12	3.464800
5.13	4.505600
5.14	4.420000
5.15	3.464800
5.16	4.505600
5.17	4.420000
5.18	3.464800
5.19	4.420000
5.20	4.505600
5.21	3.464800
5.22	4.505600
5.23	4.420000
5.24	3.464800
5.25	4.505600
5.26	3.379200
5.27	4.505600
5.28	4.505600
5.29	4.420000
5.30	3.464800
5.31	4.420000
5.32	4.505600
5.33	3.464800
5.34	4.505600
5.35	3.379200
5.36	4.505600
5.37	4.420000
5.38	3.464800
5.39	4.505600
5.40	4.505600
5.41	4.420000
5.42	3.464800
5.43	4.505600
5.44	3.379200
5.45	4.505600
5.46	4.505600
5.47	3.379200
5.48	4.505600
5.49	4.505600
5.50	3.379200
5.51	4.505600
5.52	4.505600
5.53	3.379200
5.54	4.505600
5.55	3.379200
5.56	4.420000
5.57	3.464800
5.58	4.420000
5.59	4.505600
5.60	3.464800
5.61	1.040800
5.62	0.000000
5.63	0.000000
5.64	0.000000
5.65	0.000000
5.66	0.000000
5.67	0.000000
5.68	0.000000
5.69	0.000000
5.70	0.000000
5.71	0.000000
5.72	0.000000
5.73	0.000000
5.74	0.000000
5.75	0.000000
5.76	0.000000
5.77	0.000000
5.78	0.000000
5.79	0.000000
5.80	0.000000
5.81	0.000000
5.82	2.167200
5.83	3.464800
5.84	4.505600
5.85	4.420000
5.86	3.464800
5.87	4.420000
5.88	3.464800
5.89	4.505600
5.90	4.505600
5.91	4.420000
5.92	3.464800
5.93	4.505600
5.94	4.420000
5.95	3.464800
5.96	4.505600
5.97	3.379200
5.98	4.505600
5.99	4.505600
6.00	3.379200
6.01	4.505600
6.02	4.505600
6.03	3.379200
6.04	4.420000
6.05	4.505600
6.06	3.464800
6.07	4.505600
6.08	4.505600
6.09	3.379200
6.10	4.505600
6.11	4.505600
6.12	3.379200
6.13	4.505600
6.14	4.420000
6.15	3.379200
6.16	3.464800
6.17	4.505600
6.18	4.420000
6.19	3.464800
6.20	4.505600
6.21	4.420000
6.22	3.464800
6.23	4.420000
6.24	3.464800
6.25	4.505600
6.26	4.505600
6.27	3.379200
6.28	4.505600
6.29	4.505600
6.30	4.420000
6.31	3.464800
6.32	4.420000
6.33	3.464800
6.34	4.505600
6.35	4.420000
6.36	3.464800
6.37	4.505600
6.38	4.420000
6.39	3.464800
6.40	4.505600
6.41	3.379200
6.42	4.505600
6.43	4.505600
6.44	4.420000
6.45	3.464800
6.46	4.505600
6.47	4.505600
6.48	3.379200
6.49	4.505600
6.50	3.379200
6.51	4.505600
6.52	4.505600
6.53	4.420000
6.54	3.379200
6.55	4.591200
6.56	4.420000
6.57	3.464800
6.58	4.505600
6.59	3.379200
6.60	4.505600
6.61	4.421600
6.62	3.468000
6.63	4.508800
6.64	4.508800
6.65	3.381600
6.66	4.508800
6.67	4.422400
6.68	3.468000
6.69	4.509600
6.70	4.425600
6.71	3.470400
6.72	4.512000
6.73	4.425600
6.74	3.470400
6.75	4.512000
6.76	3.384000
6.77	4.512000
6.78	4.425600
6.79	3.470400
6.80	4.512000
6.81	4.512000
6.82	3.384000
6.83	4.512000
6.84	4.425600
6.85	3.470400
6.86	3.384000
6.87	4.512000
6.88	4.425600
6.89	3.470400
6.90	4.512000
6.91	4.512000
6.92	3.384000
6.93	4.512000
6.94	4.425600
6.95	3.470400
6.96	4.512000
6.97	4.425600
6.98	3.470400
6.99	4.512000
7.00	4.425600
7.01	3.470400
7.02	4.425600
7.03	3.470400
7.04	4.512000
7.05	4.512000
7.06	3.384000
7.07	4.512000
7.08	4.512000
7.09	4.425600
7.10	3.470400
7.11	4.425600
7.12	3.470400
7.13	4.512000
7.14	4.425600
7.15	3.470400
7.16	4.512000
7.17	4.425600
7.18	3.470400
7.19	4.512000
7.20	3.384000
7.21	4.512000
7.22	4.512000
7.23	4.425600
7.24	3.470400
7.25	4.512000
7.26	4.425600
7.27	3.470400
7.28	4.512000
7.29	4.425600
7.30	3.384000
7.31	4.598400
7.32	4.425600
7.33	3.470400
7.34	4.512000
7.35	4.425600
7.36	3.470400
7.37	4.512000
7.38	3.384000
7.39	4.512000
7.40	4.512000
7.41	3.384000
7.42	4.512000
7.43	3.384000
7.44	4.512000
7.45	4.512000
7.46	3.384000
7.47	4.512000
7.48	4.425600
7.49	3.470400
7.50	4.512000
7.51	4.425600
7.52	3.470400
7.53	4.512000
7.54	4.425600
7.55	3.470400
7.56	4.425600
7.57	3.470400
7.58	4.512000
7.59	4.425600
7.60	3.470400
7.61	4.512000
7.62	4.512000
7.63	3.384000
7.64	4.512000
7.65	4.425600
7.66	3.470400
7.67	4.512000
7.68	4.512000
7.69	3.384000
7.70	4.512000
7.71	4.512000
7.72	3.384000
7.73	4.512000
7.74	4.425600
7.75	3.470400
7.76	4.512000
7.77	4.425600
7.78	3.470400
7.79	4.512000
7.80	4.425600
7.81	3.470400
7.82	4.512000
7.83	3.384000
7.84	4.512000
7.85	4.512000
7.86	3.384000
7.87	4.512000
7.88	4.512000
7.89	4.425600
7.90	3.470400
7.91	4.339200
7.92	3.556800
7.93	4.512000
7.94	4.512000
7.95	3.384000
7.96	4.512000
7.97	4.512000
7.98	3.384000
7.99	4.512000
8.00	4.425600
8.01	3.470400
8.02	4.512000
8.03	4.425600
8.04	3.470400
8.05	4.512000
8.06	4.512000
8.07	3.384000
8.08	4.512000
8.09	4.425600
8.10	3.470400
8.11	4.512000
8.12	4.512000
8.13	3.384000
8.14	4.512000
8.15	4.512000
8.16	3.384000
8.17	4.425600
8.18	3.470400
8.19	4.512000
8.20	4.512000
8.21	4.425600
8.22	3.470400
8.23	4.512000
8.24	4.425600
8.25	3.470400
8.26	4.425600
8.27	3.470400
8.28	4.512000
8.29	4.512000
8.30	3.384000
8.31	4.512000
8.32	4.512000
8.33	3.384000
8.34	4.512000
8.35	4.425600
8.36	3.470400
8.37	4.512000
8.38	4.425600
8.39	3.470400
8.40	4.512000
8.41	4.512000
8.42	3.384000
8.43	4.512000
8.44	4.425600
8.45	3.470400
8.46	4.512000
8.47	4.512000
8.48	3.297600
8.49	4.598400
8.50	4.425600
8.51	3.470400
8.52	4.512000
8.53	4.425600
8.54	3.470400
8.55	4.512000
8.56	4.425600
8.57	3.470400
8.58	4.512000
8.59	4.425600
8.60	3.470400
8.61	4.425600
8.62	3.470400
8.63	4.512000
8.64	4.512000
8.65	3.384000
8.66	4.512000
8.67	4.425600
8.68	3.470400
8.69	4.425600
8.70	4.512000
8.71	3.470400
8.72	4.512000
8.73	3.384000
8.74	4.512000
8.75	4.512000
8.76	4.425600
8.77	3.470400
8.78	4.425600
8.79	3.470400
8.80	4.512000
8.81	4.425600
8.82	3.470400
8.83	4.425600
8.84	4.598400
8.85	3.384000
8.86	4.512000
8.87	4.425600
8.88	3.470400
8.89	4.512000
8.90	4.425600
8.91	3.470400
8.92	4.512000
8.93	4.425600
8.94	3.470400
8.95	4.512000
8.96	3.384000
8.97	4.512000
8.98	4.512000
8.99	3.384000
9.00	4.512000
9.01	4.512000
9.02	4.425600
9.03	3.470400
9.04	4.425600
9.05	3.470400
9.06	4.512000
9.07	4.425600
9.08	3.470400
9.09	4.512000
9.10	4.425600
9.11	3.470400
9.12	4.512000
9.13	4.425600
9.14	3.470400
9.15	4.512000
9.16	4.425600
9.17	3.470400
9.18	4.512000
9.19	4.425600
9.20	3.470400
9.21	4.425600
9.22	3.470400
9.23	4.512000
9.24	4.512000
9.25	4.425600
9.26	3.470400
9.27	4.512000
9.28	4.425600
9.29	3.470400
9.30	4.425600
9.31	3.470400
9.32	4.512000
9.33	4.425600
9.34	3.470400
9.35	4.512000
9.36	4.512000
9.37	3.384000
9.38	4.512000
9.39	3.384000
9.40	4.512000
9.41	4.425600
9.42	4.512000
9.43	3.470400
9.44	4.512000
9.45	4.425600
9.46	3.470400
9.47	4.425600
9.48	3.470400
9.49	4.512000
9.50	4.425600
9.51	3.470400
9.52	4.512000
9.53	4.425600
9.54	3.470400
9.55	4.512000
9.56	3.384000
9.57	4.512000
9.58	4.512000
9.59	3.384000
9.60	4.512000
9.61	4.512000
9.62	4.425600
9.63	3.470400
9.64	4.512000
9.65	3.384000
9.66	4.512000
9.67	4.425600
9.68	3.470400
9.69	4.512000
9.70	4.425600
9.71	3.470400
9.72	4.425600
9.73	3.470400
9.74	4.425600
9.75	3.470400
9.76	4.512000
9.77	4.425600
9.78	3.470400
9.79	4.512000
9.80	4.425600
9.81	3.470400
9.82	4.512000
9.83	3.384000
9.84	4.512000
9.85	4.425600
9.86	3.470400
9.87	4.512000
9.88	4.425600
9.89	3.470400
9.90	4.512000
9.91	3.384000
9.92	4.512000
9.93	4.425600
9.94	3.470400
9.95	4.512000
9.96	4.512000
9.97	3.384000
9.98	4.512000
9.99	4.512000
10.00	3.384000
10.01	4.512000
10.02	4.425600
10.03	3.470400
10.04	4.512000
10.05	4.425600
10.06	3.470400
10.07	4.512000
10.08	4.512000
10.09	3.384000
10.10	4.512000
10.11	3.384000
10.12	4.512000
10.13	4.512000
10.14	4.425600
10.15	3.470400
10.16	4.512000
10.17	4.425600
10.18	3.470400
10.19	4.425600
10.20	3.470400
10.21	4.512000
10.22	4.425600
10.23	3.470400
10.24	4.512000
10.25	4.425600
10.26	3.470400
10.27	4.425600
10.28	3.470400
10.29	4.512000
10.30	4.425600
10.31	3.470400
10.32	4.512000
10.33	4.425600
10.34	3.384000
10.35	4.598400
10.36	3.384000
10.37	4.512000
10.38	4.512000
10.39	4.425600
10.40	3.470400
10.41	4.512000
10.42	4.425600
10.43	3.384000
10.44	4.512000
10.45	3.470400
10.46	4.512000
10.47	4.512000
10.48	3.384000
10.49	4.512000
10.50	4.512000
10.51	4.425600
10.52	3.470400
10.53	3.384000
10.54	4.512000
10.55	4.512000
10.56	4.425600
10.57	3.470400
10.58	4.512000
10.59	3.384000
10.60	4.512000
10.61	1.041600
10.62	0.000000
10.63	0.000000
10.64	0.000000
10.65	0.000000
10.66	0.000000
10.67	0.000000
10.68	0.000000
10.69	0.000000
10.70	0.000000
10.71	0.000000
10.72	0.000000
10.73	0.000000
10.74	0.000000
10.75	0.000000
10.76	0.000000
10.77	0.000000
10.78	0.000000
10.79	0.000000
10.80	0.000000
10.81	0.000000
10.82	0.000000
10.83	0.000000
10.84	0.000000
10.85	0.000000
10.86	0.000000
10.87	0.000000
10.88	0.000000
10.89	0.000000
10.90	0.000000
10.91	0.000000
10.92	0.000000
10.93	0.000000
10.94	0.000000
10.95	0.000000
10.96	0.000000
10.97	0.000000
10.98	0.000000
10.99	0.000000
11.00	0.000000
11.01	0.000000
11.02	0.000000
11.03	0.000000
11.04	0.000000
11.05	0.000000
11.06	0.000000
11.07	0.000000
11.08	0.000000
11.09	0.000000
11.10	0.000000
11.11	0.000000
11.12	0.000000
11.13	0.000000
11.14	0.000000
11.15	0.000000
11.16	0.000000
11.17	0.000000
11.18	0.000000
11.19	2.169600
11.20	3.556800
11.21	4.512000
11.22	4.512000
11.23	3.384000
11.24	4.512000
11.25	3.384000
11.26	4.512000
11.27	4.512000
11.28	4.425600
11.29	3.470400
11.30	4.512000
11.31	4.425600
11.32	3.470400
11.33	4.512000
11.34	3.384000
11.35	4.512000
11.36	4.512000
11.37	3.384000
11.38	4.512000
11.39	4.512000
11.40	3.384000
11.41	4.512000
11.42	4.425600
11.43	3.470400
11.44	4.512000
11.45	4.512000
11.46	3.384000
11.47	4.512000
11.48	4.512000
11.49	3.384000
11.50	4.512000
11.51	3.384000
11.52	4.512000
11.53	4.512000
11.54	4.425600
11.55	3.470400
11.56	4.512000
11.57	4.425600
11.58	3.470400
11.59	4.425600
11.60	3.470400
11.61	4.512000
11.62	4.512000
11.63	3.384000
11.64	4.512000
11.65	4.425600
11.66	3.470400
11.67	4.512000
11.68	3.384000
11.69	4.512000
11.70	4.512000
11.71	4.425600
11.72	3.470400
11.73	4.512000
11.74	4.425600
11.75	3.470400
11.76	4.425600
11.77	3.470400
11.78	4.512000
11.79	4.425600
11.80	3.470400
11.81	4.512000
11.82	4.425600
11.83	3.470400
11.84	4.512000
11.85	3.384000
11.86	4.512000
11.87	4.512000
11.88	4.425600
11.89	3.470400
11.90	4.512000
11.91	4.425600
11.92	3.470400
11.93	4.425600
11.94	3.470400
11.95	4.512000
11.96	4.425600
11.97	3.470400
11.98	4.512000
11.99	4.425600
12.00	3.470400
12.01	4.512000
12.02	3.384000
12.03	4.512000
12.04	4.425600
12.05	4.512000
12.06	3.470400
12.07	3.297600
12.08	0.000000
12.09	0.000000
12.10	0.000000
12.11	0.000000
12.12	0.000000
12.13	0.000000
12.14	0.000000
12.15	0.000000
12.16	0.000000
12.17	0.000000
12.18	0.000000
12.19	0.000000
12.20	0.000000
12.21	0.000000
12.22	0.000000
12.23	0.000000
12.24	0.000000
12.25	1.041600
12.26	3.470400
12.27	4.512000
12.28	3.384000
12.29	4.512000
12.30	4.512000
12.31	3.384000
12.32	4.512000
12.33	4.512000
12.34	3.384000
12.35	4.512000
12.36	4.512000
12.37	3.384000
12.38	4.512000
12.39	4.425600
12.40	3.470400
12.41	4.512000
12.42	4.512000
12.43	3.384000
12.44	4.512000
12.45	4.512000
12.46	3.384000
12.47	4.425600
12.48	3.470400
12.49	4.512000
12.50	4.425600
12.51	3.470400
12.52	4.512000
12.53	4.425600
12.54	3.470400
12.55	4.425600
12.56	3.470400
12.57	4.512000
12.58	4.425600
12.59	3.470400
12.60	4.512000
12.61	4.425600
12.62	3.470400
12.63	4.512000
12.64	3.384000
12.65	4.512000
12.66	4.425600
12.67	3.470400
12.68	4.512000
12.69	4.425600
12.70	3.470400
12.71	4.512000
12.72	3.384000
12.73	4.512000
12.74	4.512000
12.75	4.425600
12.76	3.470400
12.77	4.512000
12.78	4.425600
12.79	3.470400
12.80	4.512000
12.81	3.384000
12.82	4.512000
12.83	4.512000
12.84	3.384000
12.85	4.512000
12.86	4.512000
12.87	4.425600
12.88	3.470400
12.89	4.512000
12.90	3.384000
12.91	4.512000
12.92	4.425600
12.93	3.470400
12.94	4.512000
12.95	4.425600
12.96	3.470400
12.97	4.512000
12.98	3.384000
12.99	4.512000
13.00	4.425600
13.01	3.470400
13.02	4.512000
13.03	4.512000
13.04	3.384000
13.05	4.512000
13.06	4.512000
13.07	3.384000
13.08	4.512000
13.09	4.425600
13.10	3.470400
13.11	4.512000
13.12	4.425600
13.13	3.470400
13.14	4.512000
13.15	4.425600
13.16	3.470400
13.17	4.425600
13.18	3.470400
13.19	4.512000
13.20	4.512000
13.21	4.425600
13.22	3.470400
13.23	4.512000
13.24	4.425600
13.25	3.470400
13.26	4.512000
13.27	3.384000
13.28	4.512000
13.29	4.512000
13.30	3.384000
13.31	4.512000
13.32	4.512000
13.33	3.384000
13.34	4.512000
13.35	4.425600
13.36	3.470400
13.37	4.512000
13.38	4.425600
13.39	3.470400
13.40	4.512000
13.41	4.425600
13.42	3.470400
13.43	4.512000
13.44	3.384000
13.45	4.512000
13.46	4.512000
13.47	3.384000
13.48	4.512000
13.49	4.512000
13.50	3.384000
13.51	4.512000
13.52	4.425600
13.53	3.470400
13.54	4.512000
13.55	4.425600
13.56	3.470400
13.57	4.512000
13.58	4.425600
13.59	3.470400
13.60	4.512000
13.61	3.384000
13.62	4.512000
13.63	4.512000
13.64	4.425600
13.65	3.470400
13.66	4.512000
13.67	4.425600
13.68	3.470400
13.69	4.512000
13.70	3.384000
13.71	4.512000
13.72	4.425600
13.73	3.470400
13.74	4.512000
13.75	4.425600
13.76	3.470400
13.77	4.512000
13.78	3.384000
13.79	4.512000
13.80	4.512000
13.81	4.425600
13.82	3.384000
13.83	4.598400
13.84	4.425600
13.85	3.470400
13.86	4.512000
13.87	3.384000
13.88	4.512000
13.89	4.425600
13.90	3.470400
13.91	4.512000
13.92	4.425600
13.93	3.470400
13.94	4.512000
13.95	4.425600
13.96	3.470400
13.97	4.512000
13.98	4.425600
13.99	3.470400
14.00	4.512000
14.01	4.425600
14.02	3.470400
14.03	4.512000
14.04	3.384000
14.05	4.512000
14.06	4.512000
14.07	4.425600
14.08	3.470400
14.09	4.512000
14.10	4.425600
14.11	3.470400
14.12	4.425600
14.13	3.470400
14.14	4.512000
14.15	4.425600
14.16	3.470400
14.17	4.512000
14.18	4.425600
14.19	3.470400
14.20	4.512000
14.21	3.384000
14.22	4.512000
14.23	4.425600
14.24	3.470400
14.25	4.512000
14.26	4.425600
14.27	3.470400
14.28	4.512000
14.29	4.512000
14.30	3.384000
14.31	4.425600
14.32	3.470400
14.33	4.512000
14.34	4.512000
14.35	4.425600
14.36	3.470400
14.37	4.512000
14.38	4.425600
14.39	3.470400
14.40	4.512000
14.41	4.425600
14.42	3.470400
14.43	4.512000
14.44	4.425600
14.45	3.470400
14.46	4.512000
14.47	3.384000
14.48	4.512000
14.49	4.425600
14.50	3.470400
14.51	4.512000
14.52	4.425600
14.53	3.470400
14.54	4.512000
14.55	4.512000
14.56	3.384000
14.57	4.512000
14.58	3.384000
14.59	4.512000
14.60	4.512000
14.61	3.384000
14.62	4.512000
14.63	4.512000
14.64	3.384000
14.65	4.512000
14.66	3.384000
14.67	4.512000
14.68	4.425600
14.69	3.470400
14.70	4.512000
14.71	4.512000
14.72	3.384000
14.73	4.512000
14.74	3.384000
14.75	4.512000
14.76	4.512000
14.77	3.384000
14.78	4.512000
14.79	4.512000
14.80	3.384000
14.81	4.512000
14.82	4.512000
14.83	3.384000
14.84	4.512000
14.85	4.512000
14.86	3.384000
14.87	4.512000
14.88	4.425600
14.89	3.470400
14.90	4.512000
14.91	4.425600
14.92	3.470400
14.93	4.425600
14.94	4.512000
14.95	3.470400
14.96	4.512000
14.97	4.425600
14.98	3.470400
14.99	4.512000
15.00	3.384000
15.01	4.512000
15.02	4.512000
15.03	3.384000
15.04	4.512000
15.05	4.425600
15.06	3.470400
15.07	4.512000
15.08	4.512000
15.09	3.384000
15.10	4.425600
15.11	3.470400
15.12	4.512000
15.13	4.512000
15.14	4.425600
15.15	3.470400
15.16	4.512000
15.17	4.425600
15.18	3.470400
15.19	4.425600
15.20	3.470400
15.21	4.512000
15.22	4.425600
15.23	3.470400
15.24	4.512000
15.25	4.512000
15.26	3.384000
15.27	4.512000
15.28	4.425600
15.29	3.470400
15.30	4.512000
15.31	4.425600
15.32	3.470400
15.33	4.512000
15.34	4.425600
15.35	3.470400
15.36	4.425600
15.37	3.470400
15.38	4.512000
15.39	4.512000
15.40	3.384000
15.41	4.512000
15.42	4.425600
15.43	3.470400
15.44	4.425600
15.45	4.512000
15.46	3.470400
15.47	4.512000
15.48	4.425600
15.49	3.470400
15.50	4.512000
